"","X","Company","Date","Open","Close","Volume","return","after_hours"
"164",272171,"adsw.us.txt","2016-10-11",19.99,20.05,360964,0.249999999999995,-0.0499999999999945
"165",272172,"adsw.us.txt","2016-10-12",20.04,20,342819,-0.249376558603498,-0.049875311720704
"166",272173,"adsw.us.txt","2016-10-13",20.4,19.35,1239008,-3.25,2
"167",272178,"adsw.us.txt","2016-10-20",19.35,19.28,280568,-1.1282051282051,-0.7692307692308
"168",272183,"adsw.us.txt","2016-10-27",20.67,19.9,218728,-1.1916583912612,2.63157894736801
"169",284653,"adxsw.us.txt","2013-10-22",1,1,93892,-70.5014749262537,-70.5014749262537
"170",284654,"adxsw.us.txt","2013-10-23",1,1.04,106459,4,0
"171",284655,"adxsw.us.txt","2013-10-24",1.04,1.05,70900,0.961538461537992,0
"172",284656,"adxsw.us.txt","2013-10-25",1.05,1.05,22355,0,0
"173",284657,"adxsw.us.txt","2013-10-28",1.06,1.07,26050,1.90476190476201,0.952380952380993
"174",284658,"adxsw.us.txt","2013-10-29",2.5,1.28,77865,19.626168224299,133.644859813084
"175",284663,"adxsw.us.txt","2013-11-05",1.457,1.47,23575,2.08333333333299,1.18055555555601
"176",284668,"adxsw.us.txt","2013-11-12",1.119,1.07,2392,-4.4642857142857,-0.0892857142857029
"177",288824,"aeb.us.txt","2010-08-23",16.26,16.413,37529,-61.82135380321,-62.1772505233775
"178",288825,"aeb.us.txt","2010-08-24",16.332,16.495,33682,0.499603972461005,-0.493511241089395
"179",288826,"aeb.us.txt","2010-08-25",16.446,16.649,23940,0.933616247348001,-0.297059715065195
"180",288827,"aeb.us.txt","2010-08-26",16.601,16.495,15697,-0.924980479308102,-0.288305603940198
"181",288828,"aeb.us.txt","2010-08-27",16.536,16.592,41009,0.588056986966001,0.248560169747991
"182",288829,"aeb.us.txt","2010-08-30",16.413,16.43,55469,-0.976374156219895,-1.0788331726133
"183",288834,"aeb.us.txt","2010-09-07",16.772,16.878,34323,1.029570214294,0.395067640369007
"184",288839,"aeb.us.txt","2010-09-14",17.31,17.194,86943,-0.904846982882801,-0.236297619733705
"185",310318,"aek.us.txt","2012-02-09",17.363,17.372,805238,-79.2349988046856,-79.2457566339947
"186",310319,"aek.us.txt","2012-02-10",17.356,17.336,563614,-0.207230025328098,-0.0921022334791965
"187",310320,"aek.us.txt","2012-02-13",17.356,17.372,416531,0.207660359944994,0.115366866636002
"188",310321,"aek.us.txt","2012-02-14",17.372,17.372,496829,0,0
"189",310322,"aek.us.txt","2012-02-15",17.399,17.421,387257,0.282063090030005,0.155422518996007
"190",310323,"aek.us.txt","2012-02-16",17.404,17.379,419162,-0.241088341656603,-0.0975833763848022
"191",310328,"aek.us.txt","2012-02-24",17.574,17.599,397080,0.387884319206,0.245279790085995
"192",310333,"aek.us.txt","2012-03-02",17.885,17.899,236234,0.0782778864969913,0
"193",323327,"aemd.us.txt","2015-07-13",8.5,8.94,64800,-80.1333333333333,-81.1111111111111
"194",323328,"aemd.us.txt","2015-07-14",9,8.5,24326,-4.9217002237136,0.671140939596993
"195",323329,"aemd.us.txt","2015-07-15",9.63,9.05,22854,6.47058823529401,13.294117647059
"196",323330,"aemd.us.txt","2015-07-16",9.05,9.19,13700,1.54696132596699,0
"197",323331,"aemd.us.txt","2015-07-17",9.25,9.61,61900,4.57018498367801,0.652883569097007
"198",323332,"aemd.us.txt","2015-07-20",9.75,9.36,18000,-2.6014568158169,1.45681581685699
"199",323337,"aemd.us.txt","2015-07-27",11.75,10,31400,-12.1265377855888,3.251318101933
"200",323342,"aemd.us.txt","2015-08-03",10,9.5,13438,-4.9049049049049,0.100100100099998
"201",341956,"aeri.us.txt","2013-10-25",10.55,10.61,2678805,-79.4658409134895,-79.5819624540352
"202",341957,"aeri.us.txt","2013-10-28",10.5,10.55,157600,-0.5655042412818,-1.03675777568329
"203",341958,"aeri.us.txt","2013-10-29",10.41,10.53,94300,-0.189573459715697,-1.3270142180095
"204",341959,"aeri.us.txt","2013-10-30",10.53,10.4,78100,-1.2345679012346,0
"205",341960,"aeri.us.txt","2013-10-31",10.45,10.5,61199,0.961538461537992,0.480769230769007
"206",341961,"aeri.us.txt","2013-11-01",10.5,10.5,35600,0,0
"207",341966,"aeri.us.txt","2013-11-08",10.68,10.89,60300,4.510556621881,2.495201535509
"208",341971,"aeri.us.txt","2013-11-15",10.61,10.7,2500,1.13421550094499,0.283553875235998
"209",342331,"aeri.us.txt","2015-04-24",15.9,12.87,14668300,-63.6337948573043,-55.0720542526137
"210",342332,"aeri.us.txt","2015-04-27",12.58,10.7,5649400,-16.8609168609169,-2.2533022533022
"211",342333,"aeri.us.txt","2015-04-28",10.96,11,4568800,2.803738317757,2.42990654205599
"212",342334,"aeri.us.txt","2015-04-29",11.01,10.08,1941500,-8.3636363636364,0.0909090909090082
"213",342335,"aeri.us.txt","2015-04-30",10.07,9.64,1981400,-4.3650793650794,-0.0992063492063044
"214",342336,"aeri.us.txt","2015-05-01",9.8,9.37,2588300,-2.8008298755187,1.65975103734399
"215",342341,"aeri.us.txt","2015-05-08",11.28,11.19,3190000,7.18390804597699,8.04597701149401
"216",342346,"aeri.us.txt","2015-05-15",11.23,11.26,337794,0.0888888888890049,-0.177777777777799
"217",368558,"aezs.us.txt","2012-04-02",444,438,41120,-65.8878504672897,-65.4205607476636
"218",368559,"aezs.us.txt","2012-04-03",438,408,17486,-6.8493150684932,0
"219",368560,"aezs.us.txt","2012-04-04",420,432,6829,5.88235294117601,2.941176470588
"220",368561,"aezs.us.txt","2012-04-05",453,466.74,8391,8.04166666666699,4.86111111111101
"221",368562,"aezs.us.txt","2012-04-09",498,480,7694,2.840982131379,6.69751896130599
"222",368563,"aezs.us.txt","2012-04-10",486,432,6294,-10,1.25
"223",368568,"aezs.us.txt","2012-04-17",384,384,4034,-3.03030303030301,-3.03030303030301
"224",368573,"aezs.us.txt","2012-04-24",389.94,366.06,1670,-1.5967741935484,4.82258064516099
"225",381363,"afge.us.txt","2014-09-26",20.211,20.428,68914,-80.6607971220297,-80.8662311843226
"226",381364,"afge.us.txt","2014-09-29",20.229,20.613,259371,0.905619737615004,-0.974153123164301
"227",381365,"afge.us.txt","2014-09-30",20.653,20.545,146929,-0.329888905059905,0.194052297093994
"228",381366,"afge.us.txt","2014-10-01",20.613,20.595,60264,0.243368216110995,0.330980773911005
"229",381367,"afge.us.txt","2014-10-02",20.605,20.586,33371,-0.0436999271667959,0.0485554746300076
"230",381368,"afge.us.txt","2014-10-03",20.605,20.621,66459,0.170018459146992,0.0922957349660081
"231",381373,"afge.us.txt","2014-10-10",20.453,20.437,47134,-0.244057207009296,-0.165958900766305
"232",381378,"afge.us.txt","2014-10-17",20.376,20.37,46046,-0.0294464075383027,0
"233",382651,"afh.us.txt","2013-02-13",5.86,5.85,16158,-77.9245283018868,-77.8867924528302
"234",382652,"afh.us.txt","2013-02-14",5.85,5.9,7326,0.854700854701007,0
"235",382653,"afh.us.txt","2013-02-15",5.89,5.85,48049,-0.847457627118697,-0.169491525423704
"236",382654,"afh.us.txt","2013-02-19",5.95,5.9,33900,0.854700854701007,1.70940170940199
"237",382655,"afh.us.txt","2013-02-20",5.94,5.9,13365,0,0.677966101694993
"238",382656,"afh.us.txt","2013-02-21",5.9,5.94,3135,0.677966101694993,0
"239",382661,"afh.us.txt","2013-03-04",5.9746,5.9746,106,0.413445378151001,0.413445378151001
"240",382666,"afh.us.txt","2013-03-12",6,6.04,4600,1.512605042017,0.840336134454001
