"","X","Company","Date","Open","Close","Volume","return","after_hours"
"217",449416,"ago_b.us.txt","2010-08-30",20.271,20.193,28081,0.203453751489002,0.590512107979002
"218",449421,"ago_b.us.txt","2010-09-07",20.751,20.708,12148,-0.207218929208197,0
"219",449426,"ago_b.us.txt","2010-09-14",21.093,20.843,16091,-0.978668820371498,0.209036058720002
"220",457045,"agrx.us.txt","2014-05-23",5.5,5.54,3359790,-40.6852248394004,-41.1134903640257
"221",457046,"agrx.us.txt","2014-05-27",5.5,5.55,289985,0.180505415161991,-0.722021660649796
"222",457047,"agrx.us.txt","2014-05-28",5.59,5.8,238240,4.50450450450499,0.720720720721002
"223",457048,"agrx.us.txt","2014-05-29",5.9,5.94,211844,2.413793103448,1.72413793103401
"224",457049,"agrx.us.txt","2014-05-30",5.95,5.85,172446,-1.5151515151515,0.168350168349995
"225",457050,"agrx.us.txt","2014-06-02",5.85,5.97,97996,2.051282051282,0
"226",457055,"agrx.us.txt","2014-06-09",6.19,6.01,51856,2.037351443124,5.09337860781001
"227",457060,"agrx.us.txt","2014-06-16",6.86,6.78,29151,-2.0231213872832,-0.867052023121395
"228",457704,"agrx.us.txt","2017-01-04",1.93,2.63,18500356,-47.4,-61.4
"229",457705,"agrx.us.txt","2017-01-05",2.71,2.52,2388264,-4.1825095057034,3.04182509505699
"230",457706,"agrx.us.txt","2017-01-06",2.54,2.7,1491238,7.14285714285701,0.793650793650991
"231",457707,"agrx.us.txt","2017-01-09",2.74,2.79,2048304,3.33333333333301,1.481481481481
"232",457708,"agrx.us.txt","2017-01-10",3,2.72,873837,-2.5089605734767,7.52688172042999
"233",457709,"agrx.us.txt","2017-01-11",2.73,2.65,380007,-2.5735294117647,0.367647058823994
"234",457714,"agrx.us.txt","2017-01-19",2.44,2.37,371392,-2.8688524590164,0
"235",457719,"agrx.us.txt","2017-01-26",2.27,2.24,213440,-0.884955752212402,0.442477876106007
"236",458059,"agtc.us.txt","2014-03-27",12.75,14.76,1566063,-46.8873695573947,-54.1201871176682
"237",458060,"agtc.us.txt","2014-03-28",14.95,14.55,183861,-1.4227642276423,1.28726287262899
"238",458061,"agtc.us.txt","2014-03-31",14.6,15,35780,3.09278350515501,0.343642611684003
"239",458062,"agtc.us.txt","2014-04-01",15.18,15.61,120358,4.066666666667,1.2
"240",458063,"agtc.us.txt","2014-04-02",16,16.35,134600,4.74055092889201,2.498398462524
"241",458064,"agtc.us.txt","2014-04-03",16.36,16.3,9605,-0.305810397553496,0.0611620795109902
"242",458069,"agtc.us.txt","2014-04-10",14.34,14.42,16844,-2.0380434782609,-2.5815217391304
"243",458074,"agtc.us.txt","2014-04-17",13.7,14.08,48874,3.15018315018301,0.36630036630001
"244",482493,"ahpa.us.txt","2017-01-10",9.81,9.8,121000,-52.9524723955833,-52.9044647143543
"245",482494,"ahpa.us.txt","2017-01-18",9.85,9.85,3600,0.510204081633003,0.510204081633003
"246",482495,"ahpa.us.txt","2017-01-20",9.88,9.88,1000,0.304568527919002,0.304568527919002
"247",482496,"ahpa.us.txt","2017-02-07",10.178,9.9,75889,0.202429149798,3.01619433198399
"248",482497,"ahpa.us.txt","2017-02-15",9.91,9.91,100,0.101010101010002,0.101010101010002
"249",482498,"ahpa.us.txt","2017-02-16",9.9,9.9,1000,-0.100908173562098,-0.100908173562098
"250",482503,"ahpa.us.txt","2017-03-15",9.92,9.92,202,0.100908173562009,0.100908173562009
"251",482508,"ahpa.us.txt","2017-03-28",9.92,9.92,100,0.404858299595001,0.404858299595001
"252",495282,"aif.us.txt","2013-02-26",13.093,13.093,867600,-46.252052545156,-46.252052545156
"253",495283,"aif.us.txt","2013-02-27",13.093,13.093,119292,0,0
"254",495284,"aif.us.txt","2013-02-28",13.093,13.093,67712,0,0
"255",495285,"aif.us.txt","2013-03-01",13.097,13.097,25211,0.0305506759340046,0.0305506759340046
"256",495286,"aif.us.txt","2013-03-04",13.093,13.093,47662,-0.0305413453463022,-0.0305413453463022
"257",495287,"aif.us.txt","2013-03-05",13.103,13.093,30372,0,0.0763766898340013
"258",495292,"aif.us.txt","2013-03-12",13.097,13.097,23309,0,0
"259",495297,"aif.us.txt","2013-03-19",13.093,13.097,87720,0.0305506759340046,0
"260",509289,"aimt.us.txt","2015-08-06",17.5,24.1,7528279,-48.1162540365985,-62.3250807319699
"261",509290,"aimt.us.txt","2015-08-07",23.5,23,1455000,-4.5643153526971,-2.4896265560166
"262",509291,"aimt.us.txt","2015-08-10",23.16,22.97,348000,-0.130434782608702,0.695652173913008
"263",509292,"aimt.us.txt","2015-08-11",22.99,23.01,325623,0.174140182847005,0.0870700914239908
"264",509293,"aimt.us.txt","2015-08-12",22.65,22.49,205200,-2.2598870056497,-1.5645371577575
"265",509294,"aimt.us.txt","2015-08-13",22.5,25.52,310500,13.472654513117,0.0444642063140099
"266",509299,"aimt.us.txt","2015-08-20",23.52,22.08,170900,-7.1098022717711,-1.051745898191
"267",509304,"aimt.us.txt","2015-08-27",23.07,21.35,88400,-5.8226731363035,1.76444640494
"268",520464,"airi.us.txt","2013-06-17",5.0451,5.0451,118,-40.5759717314488,-40.5759717314488
"269",520465,"airi.us.txt","2013-06-18",4.9156,4.9932,2320,-1.0287209371469,-2.5668470397019
"270",520466,"airi.us.txt","2013-06-20",5.0708,5.1055,998,2.24905871985901,1.554113594489
"271",520467,"airi.us.txt","2013-06-21",5.4331,5.1571,11624,1.010674762511,6.416609538733
"272",520468,"airi.us.txt","2013-06-24",5.3211,5.3211,118,3.18008182893501,3.18008182893501
"273",520469,"airi.us.txt","2013-06-25",5.2865,5.2865,2320,-0.650241491421,-0.650241491421
"274",520474,"airi.us.txt","2013-07-08",5.3582,5.3582,459,0.489488194145005,0.489488194145005
"275",520479,"airi.us.txt","2013-08-02",5.3407,5.3407,459,2.167425488771,2.167425488771
"276",533650,"aiv_a.us.txt","2014-05-21",24.29,24.482,9248,-45.7522712164857,-46.1777088411256
"277",533651,"aiv_a.us.txt","2014-05-22",24.405,24.567,13740,0.347193856711003,-0.314516787844099
"278",533652,"aiv_a.us.txt","2014-05-23",24.567,24.567,498,0,0
"279",533653,"aiv_a.us.txt","2014-05-27",24.557,24.557,105,-0.0407050107868012,-0.0407050107868012
"280",533654,"aiv_a.us.txt","2014-05-28",24.597,24.5,7681,-0.232113043124105,0.162886346051994
"281",533655,"aiv_a.us.txt","2014-05-29",24.462,24.624,6212,0.506122448980006,-0.155102040816302
"282",533660,"aiv_a.us.txt","2014-06-05",24.433,24.482,4103,0.27442146221599,0.0737251689540086
