"","X","Company","Date","Open","Close","Volume","return","after_hours"
"280",802511,"andv.us.txt","2005-03-03",16.51,16.633,2805118,2.262526898248,1.50630187519201
"281",802512,"andv.us.txt","2005-03-04",16.633,16.815,3199717,1.094210304816,0
"282",802517,"andv.us.txt","2005-03-11",15.716,15.833,2553321,1.25991302123301,0.511639805577002
"283",802522,"andv.us.txt","2005-03-18",15.745,15.833,3276904,1.20813091281,0.645614932242
"284",824314,"anik.us.txt","2005-02-25",11.6,12,539934,-52.2673031026253,-53.8583929992045
"285",824315,"anik.us.txt","2005-02-28",12.05,12.1,246031,0.833333333332997,0.416666666666998
"286",824316,"anik.us.txt","2005-03-01",12.12,12.1,240965,0,0.165289256198009
"287",824317,"anik.us.txt","2005-03-02",12.03,11.47,251615,-5.2066115702479,-0.578512396694197
"288",824318,"anik.us.txt","2005-03-03",11.27,11.37,170041,-0.871839581516998,-1.743679163034
"289",824319,"anik.us.txt","2005-03-04",11.4,11.06,104817,-2.726473175022,0.263852242743989
"290",824324,"anik.us.txt","2005-03-11",11.2,10.75,59803,-3.673835125448,0.358422939068004
"291",824329,"anik.us.txt","2005-03-18",12,11.8,131957,-1.3377926421405,0.334448160535006
"292",863803,"aoxg.us.txt","2006-04-05",23.2,14.4,700,-48.5714285714286,-17.1428571428571
"293",863804,"aoxg.us.txt","2006-04-10",16,16,63,11.111111111111,11.111111111111
"294",863805,"aoxg.us.txt","2006-04-11",16.88,16.88,312,5.49999999999999,5.49999999999999
"295",863806,"aoxg.us.txt","2006-04-12",16.8,16.8,25,-0.473933649289104,-0.473933649289104
"296",863807,"aoxg.us.txt","2006-04-13",16.8,16.8,125,0,0
"297",863808,"aoxg.us.txt","2006-04-21",20,16.8,100,0,19.047619047619
"298",863813,"aoxg.us.txt","2006-05-02",17.6,17.6,313,0,0
"299",863818,"aoxg.us.txt","2006-06-21",12.4,10.8,6024,0,14.814814814815
"300",863880,"aoxg.us.txt","2007-02-16",6,2.5,1500,-54.5454545454545,9.09090909090899
"301",863881,"aoxg.us.txt","2007-02-20",6,6,1016,140,140
